MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_z'	sdss_z'_err
56482.58000000142	3.381783991525922e-15	4.630542739357579e-17	1.8962881145084e-15	1.503821863043364e-17	3.37767175059998e-15	2.1991571372885003e-17	1.7710514895716463e-15	4.973031132807483e-16	4.0749957088022845e-15	2.560393488523817e-17	3.98771574865281e-15	3.5557124349416586e-17	2.218168629226478e-15	1.5407671355908605e-17	3.672480872610654e-15	2.3339086177487538e-17	1.564738792820553e-15	3.4140742729075e-17
56482.63000000142	3.352079233472053e-15	4.6399505623151294e-17	1.891866495842711e-15	1.510388904066744e-17	3.366807572042923e-15	2.2065252174740155e-17	1.7500962908187988e-15	4.983067760561781e-16	4.0561514772593165e-15	2.572483234192597e-17	3.966520076589198e-15	3.607545778370729e-17	2.2106808300576635e-15	1.5577679060930118e-17	3.6600426307359375e-15	2.3655443039324273e-17	1.5614914518251774e-15	3.425731774286123e-17
56482.68000000143	3.3226745754476446e-15	4.667196776115382e-17	1.887409203058056e-15	1.5167255635616927e-17	3.3558895154212094e-15	2.2135047037481624e-17	1.7292314637598612e-15	4.990329596021378e-16	4.0372956728868944e-15	2.5847862077168564e-17	3.945317950861725e-15	3.658720878930708e-17	2.2032171814727667e-15	1.5779428224853473e-17	3.647544823327016e-15	2.3968714461047476e-17	1.5582234233021933e-15	3.4365752452299946e-17
56482.73000000143	3.2935867598404506e-15	4.7146036392149744e-17	1.8829169594568318e-15	1.5228265100679924e-17	3.344919206593041e-15	2.22006817300653e-17	1.7084587217660761e-15	4.994817134906003e-16	4.018432745739174e-15	2.5972930713400282e-17	3.9241115402921076e-15	3.7091749450405816e-17	2.195784095917557e-15	1.601549296593532e-17	3.634988913998615e-15	2.4278632043087305e-17	1.554935484797581e-15	3.446581870772426e-17
56482.78000000143	3.2648220595950368e-15	4.781859414343415e-17	1.8783904883165685e-15	1.528686895240321e-17	3.3338982713847944e-15	2.226190018348322e-17	1.6877797829950093e-15	4.99653127437463e-16	3.999565376100757e-15	2.609938968053466e-17	3.902903013756435e-15	3.758848962035899e-17	2.1883851666952243e-15	1.628625763980634e-17	3.6223763662723145e-15	2.4584943772750684e-17	1.551628413618842e-15	3.455730553544996e-17
56482.830000001435	3.236378690611514e-15	4.866560271055536e-17	1.873830512917609e-15	1.5343023448589423e-17	3.3228283356608046e-15	2.2318464215004276e-17	1.6671963706803689e-15	4.995473312769044e-16	3.980694881841958e-15	2.6226169900526503e-17	3.881694540059258e-15	3.8076874585156326e-17	2.181020324899132e-15	1.6589353715713632e-17	3.6097086436656815e-15	2.4887413142940022e-17	1.5483029868426154e-15	3.464001889093317e-17
56482.88000000144	3.2082546707536994e-15	4.9660269835960384e-17	1.8692377565125583e-15	1.5396689564207372e-17	3.311711025174119e-15	2.2370153210627487e-17	1.6467102134221441e-15	4.991644950120332e-16	3.961822545808351e-15	2.6352224807766044e-17	3.860488238012461e-15	3.855637752760344e-17	2.17368925719752e-15	1.692203887774175e-17	3.596987209761173e-15	2.5185818288328332e-17	1.5449599813227525e-15	3.471378142208484e-17
56482.93000000144	3.1804480272923767e-15	5.0774866594435464e-17	1.864612942359465e-15	1.54478329191883e-17	3.3005479658006003e-15	2.241676381185589e-17	1.6263230454770349e-15	4.985048289415962e-16	3.942949650830486e-15	2.6476546232227244e-17	3.839285910560277e-15	3.9026469223826724e-17	2.166391650604752e-15	1.7281444917824007e-17	3.584213528007572e-15	2.5479951200328383e-17	1.5416001736979654e-15	3.4778432244492094e-17
56482.980000001444	3.152956796849166e-15	5.198184402823626e-17	1.8599567936888747e-15	1.5496423751007562e-17	3.289340783287152e-15	2.2458109606869843e-17	1.6060366070491808e-15	4.97568583863128e-16	3.9240774797343465e-15	2.6598167946404193e-17	3.818089237719133e-15	3.948663686202547e-17	2.159127192477531e-15	1.7664650306220964e-17	3.5713890612094184e-15	2.576961646918472e-17	1.5382243403999955e-15	3.4833826730330076e-17
56483.03000000145	3.1257790253408256e-15	5.325465782409562e-17	1.855270033725799e-15	1.5542436854093147e-17	3.2780911034486137e-15	2.2494020856947567e-17	1.5858526445812952e-15	4.96356051353856e-16	3.905207315364201e-15	2.6716168544634407e-17	3.796899899292282e-15	3.9936395561462206e-17	2.1518955705111954e-15	1.80687406582816e-17	3.5585152448478825e-15	2.6054612619566573e-17	1.5348332576612192e-15	3.487983631215187e-17
56483.08000000145	3.0989127679236633e-15	5.4568317322041127e-17	1.8505533856887484e-15	1.558585156623506e-17	3.2668005520381654e-15	2.252434419504249e-17	1.5657729110461334e-15	4.948675641314237e-16	3.88634044054546e-15	2.6829673654695477e-17	3.775719575085839e-15	4.0375286965229393e-17	2.1446964727357138e-15	1.8490856858059125e-17	3.5455934789522025e-15	2.6334725931220825e-17	1.5314277015226326e-15	3.4916348302630516e-17
56483.13000000145	3.0723560889380307e-15	5.589970334572198e-17	1.8458075727787684e-15	1.5626651722578462e-17	3.2554707547939707e-15	2.2548942352836334e-17	1.5457991662384092e-15	4.931034964974844e-16	3.867478138118178e-15	2.6937857675497325e-17	3.7545499449288095e-15	4.080287791699833e-17	2.1375295875124363e-15	1.892823153600003e-17	3.532625161156862e-15	2.6609752452424493e-17	1.528008447841666e-15	3.4943265731173786e-17
56483.180000001455	3.0461070618534514e-15	5.722770917539953e-17	1.841033318185627e-15	1.566482563135711e-17	3.2441033374996164e-15	2.2567693931054722e-17	1.5259331770671606e-15	4.910642648680212e-16	3.848621690914965e-15	2.7039945025263093e-17	3.7333926886001324e-15	4.1218759220612146e-17	2.1303946035298704e-15	1.9378215183952485e-17	3.519611689116661e-15	2.6879499185473135e-17	1.524576272300021e-15	3.49605071982311e-17
56483.23000000146	3.0201637692132377e-15	5.853325674669482e-17	1.836231345097848e-15	1.5700366056074244e-17	3.232699925881482e-15	2.2580493127083008e-17	1.5061767178485625e-15	4.887503283954605e-16	3.829772381782429e-15	2.7135211001658407e-17	3.712249485870155e-15	4.1622544487117895e-17	2.123291209800221e-15	1.9838293479994638e-17	3.5065544603891933e-15	2.7143783707560182e-17	1.5211319504116315e-15	3.496800674765665e-17
56483.28000000146	2.9945243025803e-15	5.979923185004068e-17	1.831402376687445e-15	1.5733270188279286e-17	3.2212621456296185e-15	2.2587249570340708e-17	1.4865315705992685e-15	4.861621896886605e-16	3.810931493566318e-15	2.722298233794392e-17	3.691122016633714e-15	4.201386907777261e-17	2.116219095655758e-15	2.0306097457874147e-17	3.4934548726293463e-15	2.7402433802968104e-17	1.5176762575304097e-15	3.496571375772708e-17
56483.330000001464	2.969186762482109e-15	6.101037196919125e-17	1.8265471361137243e-15	1.5763539652767074e-17	3.2097916225220236e-15	2.2587888076467483e-17	1.466999525330261e-15	4.833003956382302e-16	3.79210030913095e-15	2.730263748614303e-17	3.6700119606439956e-15	4.2392389097306353e-17	2.109177950744666e-15	2.0779408069993968e-17	3.480314323402919e-15	2.765528714208457e-17	1.5142099688581783e-15	3.495359285110569e-17
56483.38000000147	2.9441492583567914e-15	6.215313088145486e-17	1.821666346534506e-15	1.5791180479953954e-17	3.1982899822251105e-15	2.258234852153503e-17	1.4475823803412917e-15	4.801655383561533e-16	3.77328011133538e-15	2.7373606686230842e-17	3.648920997805853e-15	4.275778048910854e-17	2.102167465027644e-15	2.1256156520423846e-17	3.4671342103081642e-15	2.7902190966432356e-17	1.5107338594524535e-15	3.493162382388497e-17
56483.43000000147	2.9194099084987652e-15	6.321553628514296e-17	1.816760731086564e-15	1.5816203114308405e-17	3.1867588504488476e-15	2.257058567918822e-17	1.428281942515899e-15	4.767582562403248e-16	3.754472183047526e-15	2.7435371881254462e-17	3.627850807885358e-15	4.310973818090847e-17	2.095187328774475e-15	2.1734421533889802e-17	3.4539159308785543e-15	2.8143001792792696e-17	1.5072487042344397e-15	3.489980159402864e-17
56483.48000000147	2.8949668400050688e-15	6.418705076674385e-17	1.8118310129152015e-15	1.5838622403616916e-17	3.1751998528863845e-15	2.2552569091039435e-17	1.4091000276170417e-15	4.730792351767257e-16	3.735677807163018e-15	2.7487466501260643e-17	3.606803070763046e-15	4.344797530289533e-17	2.0882372325592433e-15	2.2212424511690532e-17	3.440660882704343e-15	2.837758515933366e-17	1.503755277996606e-15	3.4858136169005343e-17
56483.530000001476	2.870818188721316e-15	6.505844217261307e-17	1.8068779151363245e-15	1.585845762122908e-17	3.1636146152136516e-15	2.2528282964658096e-17	1.3900384605833864e-15	4.691292098942198e-16	3.716898266564032e-15	2.7529475143912286e-17	3.5857794663795455e-15	4.377222245332746e-17	2.081316867257978e-15	2.2688523325731894e-17	3.4273704633028894e-15	2.860581535869062e-17	1.5002543554108735e-15	3.480665263287061e-17
56483.58000000148	2.8469620991886972e-15	6.58216665767154e-17	1.8019021608772346e-15	1.5875732449884255e-17	3.152004763134475e-15	2.2497726134847316e-17	1.3710990758262885e-15	4.6490896548977e-16	3.698134844167201e-15	2.756103323672759e-17	3.564781674503799e-15	4.408222705636959e-17	2.0744259240440986e-15	2.316120532636447e-17	3.4140460702402257e-15	2.882757524158044e-17	1.496746711036196e-15	3.474539115239642e-17
56483.63000000148	2.8233967245902336e-15	6.646976519218834e-17	1.7969044732382185e-15	1.5890475018466444e-17	3.1403719222857736e-15	2.2460911956997258e-17	1.3522837175274572e-15	4.604193391452206e-16	3.6793888228965066e-15	2.758182660291505e-17	3.5438113751007632e-15	4.4377752700292915e-17	2.067564094384736e-15	2.3629079992610808e-17	3.4006891010257056e-15	2.904275597538394e-17	1.4932331193265887e-15	3.467440700229528e-17
56483.680000001485	2.800120226698016e-15	6.699677545857952e-17	1.7918855753278617e-15	1.5902717899117766e-17	3.128717718347889e-15	2.2417868338712484e-17	1.3335942399374018e-15	4.556612220605975e-16	3.660661485683063e-15	2.7591591078037128e-17	3.522870248043833e-15	4.465857861479377e-17	2.0607310700374118e-15	2.409087153547574e-17	3.3873009531687303e-15	2.925125686841652e-17	1.4897143546388795e-15	3.4593770609149e-17
56483.73000000149	2.77713077582023e-15	6.739765592401299e-17	1.7868461902420384e-15	1.5912498131842052e-17	3.1170437769856883e-15	2.2368637686897717e-17	1.3150325076745875e-15	4.50635561633821e-16	3.6419541154817305e-15	2.7590112078773197e-17	3.501959973252185e-15	4.492449911750979e-17	2.0539265430458555e-15	2.4545411670489175e-17	3.373883024199009e-15	2.9452985213277804e-17	1.4861911912406405e-15	3.4503567613596825e-17
56483.78000000149	2.7544265507484072e-15	6.766822426142531e-17	1.781787041058209e-15	1.5919857246572058e-17	3.1053517238288697e-15	2.2313276975705056e-17	1.2966003960254487e-15	4.453433639222551e-16	3.623267995266433e-15	2.7577224216199422e-17	3.4810822306764803e-15	4.517532315302495e-17	2.0471502057367362e-15	2.4991632704579797e-17	3.3604367116138805e-15	2.9647856106017554e-17	1.4826644033177682e-15	3.440389895051839e-17
56483.83000000149	2.7320057387048868e-15	6.780510769589352e-17	1.7767088508602144e-15	1.5924841287211612e-17	3.0936431845529396e-15	2.2251857765666e-17	1.2782997912451981e-15	4.3978569642858137e-16	3.604604408026822e-15	2.7552810914426695e-17	3.4602387002401946e-15	4.541087383476566e-17	2.0404017507158442e-15	2.5428561027761996e-17	3.3469634128702176e-15	2.983579231321368e-17	1.4791347649827645e-15	3.4294880946431694e-17
56483.880000001496	2.709866535290878e-15	6.78057051999842e-17	1.7716123427213463e-15	1.5927500836696507e-17	3.0819197847760095e-15	2.2184466272300125e-17	1.260132590859499e-15	4.3396369126194097e-16	3.585964636768343e-15	2.751680408521877e-17	3.4394310619297638e-15	4.5630988054711534e-17	2.0336808708641216e-15	2.5855311060700188e-17	3.333464525493821e-15	3.001672415048297e-17	1.4756030502822868e-15	3.417664543350518e-17
56483.9300000015	2.68800714443402e-15	6.766816098726815e-17	1.7664982397060072e-15	1.5927891047235397e-17	3.0701831501457073e-15	2.211120347219965e-17	1.2421007039670394e-15	4.278785487356445e-16	3.5673499645304636e-15	2.7469183818505792e-17	3.4186609957688227e-15	4.5835516112423936e-17	2.026987259334177e-15	2.6271079681030033e-17	3.319941446929496e-15	3.019058936879623e-17	1.4720700332050268e-15	3.4049339879172975e-17
56483.9800000015	2.666425778336456e-15	6.73913490722801e-17	1.761367264878312e-15	1.592607166744631e-17	3.0584349063004508e-15	2.2032185190264424e-17	1.2242060515430054e-15	4.2153154147561214e-16	3.5487616743621545e-15	2.7409978129376827e-17	3.397930181696596e-15	4.602432137516384e-17	2.0203206095467512e-15	2.6675141130294033e-17	3.306395574682886e-15	3.035733305760648e-17	1.4685364876895882e-15	3.3913127530485403e-17
56484.030000001505	2.6451206574234763e-15	6.697486896233453e-17	1.7562201412841833e-15	1.592210707414943e-17	3.046676678873493e-15	2.1947542262249997e-17	1.2064505667435282e-15	4.14924019129576e-16	3.5302010493368605e-15	2.7339262719188957e-17	3.3772402997896636e-15	4.619727997173868e-17	2.0136806151868132e-15	2.7066842391271853e-17	3.292828306198897e-15	3.051690756473e-17	1.4650031876323698e-15	3.376818757182777e-17
56484.08000000151	2.624090010291818e-15	6.641905288950298e-17	1.751057591974742e-15	1.5916066304370384e-17	3.034910093496826e-15	2.185742064860298e-17	1.1888361952110744e-15	4.0805741378674405e-16	3.511669372560196e-15	2.7257160815265166e-17	3.3565930300587944e-15	4.6354280525409057e-17	2.0070669701997166e-15	2.7445599015525843e-17	3.2792410389265317e-15	3.066927242692296e-17	1.4614709068953662e-15	3.3614715294494805e-17
56484.13000000151	2.6033320736581398e-15	6.572498540060085e-17	1.745880339990787e-15	1.5908023085881384e-17	3.0231367757752324e-15	2.1761981610769652e-17	1.1713648953808878e-15	4.00933246242579e-16	3.493167927155235e-15	2.7163842977582067e-17	3.3359900525848664e-15	4.6495223899816834e-17	2.0004793687880283e-15	2.7810891376452334e-17	3.2656351703270034e-15	3.081439431023042e-17	1.4579404193138795e-15	3.3452922276442376e-17
56484.180000001514	2.5828450923082897e-15	6.48945366021425e-17	1.7406891083709246e-15	1.589805586491404e-17	3.0113583513413345e-15	2.1661401900336956e-17	1.1540386387884488e-15	3.935531332743492e-16	3.4746979962812685e-15	2.7059526993526562e-17	3.3154330474659304e-15	4.662002296963753e-17	1.993917505407158e-15	2.8162261320299325e-17	3.2520120978210524e-15	3.095224694697579e-17	1.454412498704712e-15	3.3283036570098706e-17
56484.23000000152	2.5626273190460976e-15	6.393041093210948e-17	1.7354846201417645e-15	1.5886247840319508e-17	2.9995764458578436e-15	2.1555873937507097e-17	1.1368594103779904e-15	3.8591879613275756e-16	3.4562608631222627e-15	2.6944477729862356e-17	3.2949236948429615e-15	4.672860242742283e-17	1.987381074762466e-15	2.849930918589703e-17	3.2383732189267125e-15	3.108281114065016e-17	1.450887918873684e-15	3.3105302895717546e-17
56484.28000000152	2.542677014642629e-15	6.283621402278403e-17	1.7302675983329703e-15	1.5872686992254155e-17	2.987792684893076e-15	2.1445606004240044e-17	1.1198292088121394e-15	3.7803207050545367e-16	3.4378578108816276e-15	2.6819007006176023e-17	3.2744636747982773e-15	4.682089861473821e-17	1.980869771804813e-15	2.882169116519286e-17	3.2247199309797314e-15	3.120607471949286e-17	1.4473674536235219e-15	3.291998283756363e-17
56484.33000000152	2.5229924477857916e-15	6.161654105962984e-17	1.7250387659650821e-15	1.5857466087664466e-17	2.9760086940892745e-15	2.1330822433152296e-17	1.1029500467826871e-15	3.698949182727642e-16	3.4194901228040387e-15	2.6683473440099805e-17	3.2540546674914626e-15	4.6896859361394615e-17	1.974383291727293e-15	2.912911697616909e-17	3.211053631465823e-15	3.132203252019717e-17	1.4438518767618779e-15	3.2727355039488373e-17
56484.380000001525	2.50357189502977e-15	6.027709105478059e-17	1.7197988460559606e-15	1.5840682729447102e-17	2.9642260990738153e-15	2.1211763829783953e-17	1.0862239513224977e-15	3.6150944146008074e-16	3.401159082168142e-15	2.653828225451592e-17	3.2336983531836824e-15	4.695644386104764e-17	1.967921329961759e-15	2.9421347822296743e-17	3.1973757178342868e-15	3.1430686394710776e-17	1.4403419621090181e-15	3.252771539599828e-17
56484.43000000153	2.4844136407449515e-15	5.882481266171778e-17	1.714548561619113e-15	1.5822439350512752e-17	2.952446525457031e-15	2.1088687254486543e-17	1.0696529641186481e-15	3.5287789890010614e-16	3.382865972276346e-15	2.6383884999624012e-17	3.213396412044542e-15	4.6999622546659594e-17	1.961483582174528e-15	2.9698194613206823e-17	3.1836875874574803e-15	3.1532045237056375e-17	1.4368384835056383e-15	3.2321377234453167e-17
56484.48000000153	2.465515977067949e-15	5.726808854656977e-17	1.7092886356632236e-15	1.5802843226459387e-17	2.940671598876671e-15	2.0961866409660365e-17	1.0532391418267398e-15	3.440027262615191e-16	3.3646120764727486e-15	2.6220779197396148e-17	3.193150524328063e-15	4.702637702658483e-17	1.9550697442632048e-15	2.9959516423670796e-17	3.169990637788852e-15	3.1626124973748617e-17	1.4333422148208417e-15	3.21086714830806e-17
56484.530000001534	2.4468772038514837e-15	5.561696683298328e-17	1.7040197911990667e-15	1.578200648745203e-17	2.928902944953796e-15	2.0831591792994998e-17	1.0369845563865216e-15	3.348865602900909e-16	3.346398678129768e-15	2.6049507841310897e-17	3.1729623703068674e-15	4.703669997958179e-17	1.9486795123530305e-15	3.0205219169286535e-17	3.1562862662575852e-15	3.171294861863452e-17	1.4298539299599433e-15	3.1889946818997053e-17
56484.58000000154	2.4284956286150355e-15	5.388344955070455e-17	1.6987427512247083e-15	1.576004610049363e-17	2.91714218930715e-15	2.069817083227283e-17	1.0208912953387525e-15	3.255322683611531e-16	3.3282270606602795e-15	2.5870658720509548e-17	3.15283363028506e-15	4.703059513309327e-17	1.9423125827927046e-15	3.043525447860296e-17	3.142575870240236e-15	3.1792546309063124e-17	1.4263744028721583e-15	3.166556978924918e-17
56484.63000000154	2.4103695664953626e-15	5.2081848894842067e-17	1.6934582387355467e-15	1.5737083861856987e-17	2.9053909575476404e-15	2.0561928001070648e-17	1.0049614621434053e-15	3.159429847830511e-16	3.3100985075166364e-15	2.5684863535405704e-17	3.1327659845495783e-15	4.700807720971031e-17	1.9359686521515053e-15	3.064961874349797e-17	3.1288608472025544e-15	3.1864955347002024e-17	1.4229044075586403e-15	3.1435924897384474e-17
56484.68000000154	2.392497340196984e-15	5.0229221553609775e-17	1.6881669767381307e-15	1.571324636850073e-17	2.893650875333981e-15	2.0423204866511478e-17	9.891971764992208e-16	3.0612215575457685e-16	3.292014302189871e-15	2.549279673309053e-17	3.1127611135518998e-15	4.696917192324831e-17	1.929647417214781e-15	3.0848352329875914e-17	3.115142594545509e-15	3.193022027174563e-17	1.4194447180802472e-15	3.120141464649011e-17
